type,bom_ref,group,name,version,description,algorithm,hash_text,license_id,purl,website,issueTracker,vcs
library,yaml@2.4.5,,yaml,2.4.5,JavaScript parser and stringifier for YAML,SHA-512,681c766e7a83cd53b234a7eccac8c0da6b396659e34805b6786dff2f91bf092ba37e32c94c9b04c356c6c3c9027f4e0aa1d416935a719469d9e7a091c626b09a,ISC,pkg:npm/yaml@2.4.5,https://eemeli.org/yaml/,https://github.com/eemeli/yaml/issues,git+https://github.com/eemeli/yaml.git
library,@mojaloop/central-services-stream@11.3.1,@mojaloop,central-services-stream,11.3.1,Streaming library code for central services.,SHA-512,992756bc41491232a465d0ecf9ed727999bf8057d74ea03e795448066a7ca7aed0272dfa653680bebbde6c660a67ad0c04ddacc83aea2fe0db40c25da311cb10,Apache-2.0,pkg:npm/%40mojaloop/central-services-stream@11.3.1,https://github.com/mojaloop/central-services-stream#readme,https://github.com/mojaloop/central-services-stream/issues,git+https://github.com/mojaloop/central-services-stream.git
library,async-exit-hook@2.0.1,,async-exit-hook,2.0.1,Run some code when the process exits (supports async hooks and pm2 clustering),SHA-512,356d9c5fc9b543b28f03b6b933650b41e676c11e6a2393c06f0e4bd1438cc5d8a8564f4f319d21d539b264490f62b0af6230e51480aeb0ebb576510a00079707,MIT,pkg:npm/async-exit-hook@2.0.1,https://github.com/tapppi/async-exit-hook#readme,https://github.com/tapppi/async-exit-hook/issues,git+https://github.com/tapppi/async-exit-hook.git
library,events@3.3.0,,events,3.3.0,Node's event emitter for all engines.,SHA-512,990c3ed9f9106c02f343b574318d08a9d9d734e793b4fe2bd2537dcfb0006b009782a79aedb0e28b6d0062b201ac577f1f1d0cd8e733e92d75d4268591471bd1,MIT,pkg:npm/events@3.3.0,https://github.com/Gozala/events#readme,http://github.com/Gozala/events/issues/,git://github.com/Gozala/events.git
library,node-rdkafka@2.18.0,,node-rdkafka,2.18.0,Node.js bindings for librdkafka,SHA-512,8d89263b4b0fbe37ac9b386fd5614e3b8cfb20c8801694e147afe57271435a048f9182fde42b5cb95368fd1e4fa63ba39aa4a04b6d863242f5aaf5380d302f11,MIT,pkg:npm/node-rdkafka@2.18.0,https://github.com/Blizzard/node-rdkafka#readme,https://github.com/Blizzard/node-rdkafka/issues,git+ssh://git@github.com/Blizzard/node-rdkafka.git
library,nan@2.20.0,,nan,2.20.0,Native Abstractions for Node.js: C++ header for Node 0.8 -> 22 compatibility,SHA-512,6e4de05c16431882eeba8ffab0ab6bd034264938581cbb4d09d49d5e4f589310ff8cae97daf982cb25c1071caa6785dc9f34f260401385f5f70c21272dfea283,MIT,pkg:npm/nan@2.20.0,https://github.com/nodejs/nan#readme,https://github.com/nodejs/nan/issues,git://github.com/nodejs/nan.git
library,@mojaloop/database-lib@11.0.5,@mojaloop,database-lib,11.0.5,Shared database code for central services,SHA-512,bbb30eb49230c25cb1785954a657fb91c7639f2399a574b5aea110c36d56048453978457a9097afd38530888c2c7119ce1d2bf05f673ed2a68d74447716bd283,Apache-2.0,pkg:npm/%40mojaloop/database-lib@11.0.5,https://github.com/mojaloop/database-lib#readme,https://github.com/mojaloop/database-lib/issues,git+https://github.com/mojaloop/database-lib.git
library,knex@3.1.0,,knex,3.1.0,A batteries-included SQL query & schema builder for PostgresSQL~ MySQL~ CockroachDB~ MSSQL and SQLite3,SHA-512,18ba0823a851d1ce2d8b6e3780cb39ff545bdc1f808f030e7e3626f7ba6ed053906bb247e7a86007161fe562b6e76e5c7926c1635723799f7293df463cc07a2b,MIT,pkg:npm/knex@3.1.0,https://github.com/brianc/node-postgres/tree/master/packages/pg-connection-string,https://github.com/brianc/node-postgres/issues,git://github.com/brianc/node-postgres.git#packages/pg-connection-string
library,knex@3.1.0|commander@10.0.1,,commander,10.0.1,the complete solution for node.js command-line programs,SHA-512,cb8320dad5ec8699446d21b3c7b6a6ccfc0a28e086ba84913ff0a311dc3093414e1a551baba94aba8c83653359926c47749b69e7885d7d8fc952b74bed77ddba,MIT,pkg:npm/commander@10.0.1,https://github.com/tj/commander.js#readme,https://github.com/tj/commander.js/issues,git+https://github.com/tj/commander.js.git
library,knex@3.1.0|pg-connection-string@2.6.2,,pg-connection-string,2.6.2,Functions for dealing with a PostgresSQL connection string,SHA-512,721e8ec1a79a3d8728bdae24299d79b1b27684a6ff54fe3c643da013b8b527e2f832ca42b41300c7c9cc833edb92c73b2288c22085ae1211e26d23051fc9bca0,MIT,pkg:npm/pg-connection-string@2.6.2#packages/pg-connection-string,https://github.com/brianc/node-postgres/tree/master/packages/pg-connection-string,https://github.com/brianc/node-postgres/issues,git://github.com/brianc/node-postgres.git#packages/pg-connection-string
library,mysql@2.18.1,,mysql,2.18.1,A node.js driver for mysql. It is written in JavaScript~ does not require compiling~ and is 100% MIT licensed.,SHA-512,05c6be824d985a6aa9d947fa93934512eaf063fd2d77472979b02e705a58ff78e1af0ad51aec54dae4050878d4d7d4897e37b4c90be2fab55676aefc851e658a,MIT,pkg:npm/mysql@2.18.1,https://github.com/feross/safe-buffer,https://github.com/feross/safe-buffer/issues,git://github.com/feross/safe-buffer.git
library,mysql@2.18.1|bignumber.js@9.0.0,,bignumber.js,9.0.0,A library for arbitrary-precision decimal and non-decimal arithmetic,SHA-512,b7f398861276483f9818141c8d8f06cf30c7124f5fde77abc63b5f6bab653177deedfaecfd6a3386f08da06be93343f76cd7f71aae5944c946af97f7af8fcdf0,MIT,pkg:npm/bignumber.js@9.0.0,https://github.com/MikeMcl/bignumber.js#readme,https://github.com/MikeMcl/bignumber.js/issues,git+https://github.com/MikeMcl/bignumber.js.git
library,mysql@2.18.1|safe-buffer@5.1.2,,safe-buffer,5.1.2,Safer Node.js Buffer API,SHA-512,19dd94641243917958ec66c9c5fb04f3f9ef2a45045351b7f1cd6c88de903fa6bd3d3f4c98707c1a7a6c71298c252a05f0b388aedf2e77fc0fb688f2b381bafa,MIT,pkg:npm/safe-buffer@5.1.2,https://github.com/feross/safe-buffer,https://github.com/feross/safe-buffer/issues,git://github.com/feross/safe-buffer.git
library,@grpc/grpc-js@1.10.9,@grpc,grpc-js,1.10.9,gRPC Library for Node - pure JS implementation,SHA-512,e6d72051cb421b4aa83727c285989fcf6b49a9b45b5d53bd27b5fa76e15c3a36371d4342c60e43d1908aec43fdbc8719d334692d4f5b5a4c82a9508b678e886d,Apache-2.0,pkg:npm/%40grpc/grpc-js@1.10.9#master,https://grpc.io/,https://github.com/grpc/grpc-node/issues,git+https://github.com/grpc/grpc-node.git#master
library,@grpc/proto-loader@0.7.13,@grpc,proto-loader,0.7.13,gRPC utility library for loading .proto files,SHA-512,0225cefdb7def5b9b1063c71b58c45017199bcc68de6cf243be8c11c024238df2b268079612fc3e97ed935ce97424b87366ca5e0261a308d5f27f1a7dbb4461b,Apache-2.0,pkg:npm/%40grpc/proto-loader@0.7.13,https://grpc.io/,https://github.com/grpc/grpc-node/issues,git+https://github.com/grpc/grpc-node.git
library,@js-sdsl/ordered-map@4.4.2,@js-sdsl,ordered-map,4.4.2,javascript standard data structure library which benchmark against C++ STL,SHA-512,8942a09b9d93f07384fe66a44b18eaa1685ef79649035fc6d6c62c19ebf6243294492d78280820d4b1dbf816be20fa30d317e56e74a43ac65c3b4f02ef0d6063,MIT,pkg:npm/%40js-sdsl/ordered-map@4.4.2,https://js-sdsl.org,https://github.com/js-sdsl/js-sdsl/issues,git+https://github.com/js-sdsl/js-sdsl.git
library,lodash.camelcase@4.3.0,,lodash.camelcase,4.3.0,The lodash method `_.camelCase` exported as a module.,SHA-512,4f0b849c29f16dcdeb02f85ffcb6c6eed2540f386a5f2167bf776dccb38f8021bf84e0cbed6167b1bc24b640fbc9457446bade3ff9753c02eafd84a0e95be394,MIT,pkg:npm/lodash.camelcase@4.3.0,https://lodash.com/,https://github.com/lodash/lodash/issues,git+https://github.com/lodash/lodash.git
library,long@5.2.3,,long,5.2.3,A Long class for representing a 64-bit two's-complement integer value.,SHA-512,95c1f0a4da208104ce6efe5aa463424dd26b3baf5e1ce64c8b804d0bead32c447c88702a1ab51578b87f8ab54833bcd3c366ce5c0f13eae34f7ae8f038b83fd9,Apache-2.0,pkg:npm/long@5.2.3,https://github.com/dcodeIO/long.js#readme,https://github.com/dcodeIO/long.js/issues,git+https://github.com/dcodeIO/long.js.git
library,protobufjs@7.3.0,,protobufjs,7.3.0,Protocol Buffers for JavaScript (& TypeScript).,SHA-512,6160f4de7dec87357d2266515f771c6e3a8bc63ecda2418dd15fc44a2055e715aaae89a66076228a1b88c9abead37a56486aa5caf6141667e830a77ed6b3c0fe,BSD-3-Clause,pkg:npm/protobufjs@7.3.0,https://protobufjs.github.io/protobuf.js/,https://github.com/protobufjs/protobuf.js/issues,git+https://github.com/protobufjs/protobuf.js.git
library,brototype@0.0.6,,brototype,0.0.6,Bro~ do you even Javascript?,SHA-512,51c42eb0d017ee79ee5dff6dbef2d10ba0ed67cfd8903251b5321b880e5ac9bf0c7a1c2d4b0b64bdde594d734b5134ed53a27fc89b22fb52c95ea811cf5a1bc2,MIT,pkg:npm/brototype@0.0.6,http://brototypejs.com,https://github.com/letsgetrandy/brototype/issues,git+https://github.com/letsgetrandy/brototype.git
library,error-callsites@2.0.4,,error-callsites,2.0.4,Extract callsite objects from Error objects,SHA-512,57cefb0a1e050b814dd7bf1f0cad5fb2b1cde08d5840805db632ab1e1dc150732787748cbf0515aea91a3a00e952e7af8123676b4441aba3b1f521a5c58ae280,MIT,pkg:npm/error-callsites@2.0.4,https://github.com/watson/error-callsites#readme,https://github.com/watson/error-callsites/issues,git+https://github.com/watson/error-callsites.git
library,moment@2.30.1,,moment,2.30.1,Parse~ validate~ manipulate~ and display dates,SHA-512,b849ad3616c33ab58f152fa176314205fcbd7f6628cb3469c1c97e0eaa42ead697db5173b132d055b315fd6ecfccd497eb1fdb842d73037736510e4dcc7ea1a3,MIT,pkg:npm/moment@2.30.1,https://momentjs.com,https://github.com/moment/moment/issues,git+https://github.com/moment/moment.git
library,@protobufjs/aspromise@1.1.2,@protobufjs,aspromise,1.1.2,Returns a promise from a node-style callback function.,SHA-512,8fe80a13112e2e62b0bf3dce811397b6b276506db1f028766195316a187eb351761d9fb001c79434b92fcbacca08f551914fbe65642b771b147905e6720e2ea1,BSD-3-Clause,pkg:npm/%40protobufjs/aspromise@1.1.2,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/base64@1.1.2,@protobufjs,base64,1.1.2,A minimal base64 implementation for number arrays.,SHA-512,01991c000e6f9cdfefe0f0ea2b2311e65c7b859b6d3c380296ff3713ffc530d851d9331c2d485f4540470a64a5d288bdccc8030ea4542644b13b7c26f39f972e,BSD-3-Clause,pkg:npm/%40protobufjs/base64@1.1.2,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/codegen@2.0.4,@protobufjs,codegen,2.0.4,A minimalistic code generation utility.,SHA-512,63215a8a4a8ce6c1f4ce215908ddf10c2ef3786681fddd0851bf42013ba01d66ddd45445c16c2de2577839830f5aee5add77b4d6618050b09daa13253e5dbd26,BSD-3-Clause,pkg:npm/%40protobufjs/codegen@2.0.4,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/eventemitter@1.1.0,@protobufjs,eventemitter,1.1.0,A minimal event emitter.,SHA-512,8fd79d9d14fcd6f609f4e7d5b971ba1114937442f5c55b0d82aa64c4cb1b21a6f34a8de0a028c322f79e1afe5dd37a26dfd30bef545d9ab18d8c6e5245e04ffd,BSD-3-Clause,pkg:npm/%40protobufjs/eventemitter@1.1.0,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/fetch@1.1.0,@protobufjs,fetch,1.1.0,Fetches the contents of a file accross node and browsers.,SHA-512,9658d55e9a9779ba6c8a35bbd4f65a098788704e689f5c390e5432e561fa18b6c5af22d4ac10f8f77d96fc4d814a97d1256b1e20be2ffca3e0045c4338874aa5,BSD-3-Clause,pkg:npm/%40protobufjs/fetch@1.1.0,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/inquire@1.1.0,@protobufjs,inquire,1.1.0,Requires a module only if available and hides the require call from bundlers.,SHA-512,91d49e7dc3ddaee26214c5526e7f34d6de2f14aeca07fe607767d8bebc61b89620f082eb9a7f522925f6b59755e95fa4b2e956a92eda5e305c457977c07a03f5,BSD-3-Clause,pkg:npm/%40protobufjs/inquire@1.1.0,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/float@1.0.2,@protobufjs,float,1.0.2,Reads / writes floats / doubles from / to buffers in both modern and ancient browsers.,SHA-512,0dd6fe9155e55ecb7d77e47d3df4c8c61d4474d920a117b9b4e5fab74d5fd656163af26748f0c1946db8d502f37323dda0d4ec6e52d476e8c6484e11ceb4d919,BSD-3-Clause,pkg:npm/%40protobufjs/float@1.0.2,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/path@1.1.2,@protobufjs,path,1.1.2,A minimal path module to resolve Unix~ Windows and URL paths alike.,SHA-512,e8939c2794e6d3c74e1c06dd4771abbcffb25147e48c6e5e3ec1d87333052eadd998c9000fdf1c0e0713da2035949f4d57015de2d1ff8924a87b8e185a496d10,BSD-3-Clause,pkg:npm/%40protobufjs/path@1.1.2,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/pool@1.1.0,@protobufjs,pool,1.1.0,A general purpose buffer pool.,SHA-512,d2410b6864880c12af7204b8ce48f3d4f79d75ab6b8d87263163a502e00fc0079c714acf1dd52aa3f27a2e2ca61c7122253e4dac5d54570c58d787fe7f2e1643,BSD-3-Clause,pkg:npm/%40protobufjs/pool@1.1.0,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,@protobufjs/utf8@1.1.0,@protobufjs,utf8,1.1.0,A minimal UTF8 implementation for number arrays.,SHA-512,56f9f7cd9ae1419924044f0b4ae5b77a6f7c73417080ee27c73bfa39d4b13ca24810a6366c66c79fe9a11883deaf3238b7077168ff3fd3ed3a1c1a707f7e392f,BSD-3-Clause,pkg:npm/%40protobufjs/utf8@1.1.0,https://github.com/dcodeIO/protobuf.js#readme,https://github.com/dcodeIO/protobuf.js/issues,git+https://github.com/dcodeIO/protobuf.js.git
library,serialize-error@8.1.0,,serialize-error,8.1.0,Serialize/deserialize an error into a plain object,SHA-512,dcd9ee59f33abc1628cb981916f1e262c55b69fbc8f6f66fffe8e52228059f8a0fe338cd3cadcb85c634c520a079bd5ae4bf233bbd4c8adf4b94da22d947c30d,MIT,pkg:npm/serialize-error@8.1.0,https://github.com/sindresorhus/type-fest#readme,https://github.com/sindresorhus/type-fest/issues,git+https://github.com/sindresorhus/type-fest.git
library,serialize-error@8.1.0|type-fest@0.20.2,,type-fest,0.20.2,A collection of essential TypeScript types,SHA-512,35ef9e138af4fe25a7a40c43f39db3dc0f8dd01b7944dfff36327045dd95147126af2c317f9bec66587847a962c65e81fb0cfff1dfa669348090dd452242372d,,pkg:npm/type-fest@0.20.2,https://github.com/sindresorhus/type-fest#readme,https://github.com/sindresorhus/type-fest/issues,git+https://github.com/sindresorhus/type-fest.git
library,traceparent@1.0.0,,traceparent,1.0.0,Context management helper for the w3c traceparent header format,SHA-512,6ff8406e0c79ee900d43a720d9e060b98de8c43e851952c8d420b6aa88b4d5198747b018a501cf5d38a0f459336d6a2112c56e1c43591cfd3d697bb0dff2ccfb,MIT,pkg:npm/traceparent@1.0.0,https://github.com/elastic/node-traceparent#readme,https://github.com/elastic/node-traceparent/issues,git+https://github.com/elastic/node-traceparent.git
library,random-poly-fill@1.0.1,,random-poly-fill,1.0.1,A polyfill for crypto.randomFill and crypto.randomFillSync from Node.js core,SHA-512,6cc38bd212dfacdb39dbe107b483c85f19f63f16305dbd2a8e72abb938d788cfec29f62a8f9d3a681da9945c165b51cdfab8bbdb86c05551a96ab87802d9492b,MIT,pkg:npm/random-poly-fill@1.0.1,https://github.com/watson/random-poly-fill#readme,https://github.com/watson/random-poly-fill/issues,git+https://github.com/watson/random-poly-fill.git
library,@mojaloop/ml-number@11.2.4,@mojaloop,ml-number,11.2.4,Mojaloop Number Library implementation that handles decimal processing of amounts/numbers,SHA-512,6183c5354b5c0ea87b75056162549ae41c1f8220dce2ceaf0a466828f9952bd572be8aa7a3fa8dd1c790436908c0716c82da48fc54ef6caf0e846ba8422797d0,Apache-2.0,pkg:npm/%40mojaloop/ml-number@11.2.4,,,
library,bignumber.js@9.1.2,,bignumber.js,9.1.2,A library for arbitrary-precision decimal and non-decimal arithmetic,SHA-512,dbf98ac991fd2bce5bcce11f8570c11594c6775093b3ee481e9785428f65ba2046ee1821742f39d4f8f658085be84dd1e9bf6d663fd72a16e0e1fba6f8a7a9ba,MIT,pkg:npm/bignumber.js@9.1.2,https://github.com/MikeMcl/bignumber.js#readme,https://github.com/MikeMcl/bignumber.js/issues,git+https://github.com/MikeMcl/bignumber.js.git
library,@mojaloop/object-store-lib@12.0.3,@mojaloop,object-store-lib,12.0.3,Mojaloop library for common object store,SHA-512,006f4a40acebda83b9d267ac83978579f3e46a626a8129a0cc1fe561e0195f0363272ea5953746a21f53f33af0b5ba4fb3f14fdb98d89f6ea75608919fbb9530,Apache-2.0,pkg:npm/%40mojaloop/object-store-lib@12.0.3,https://github.com/mojaloop/object-store-lib#readme,https://github.com/mojaloop/object-store-lib/issues,git+ssh://git@github.com/mojaloop/object-store-lib.git
library,mongoose@7.6.4,,mongoose,7.6.4,Mongoose MongoDB ODM,SHA-512,91a74f912fdfe62649aeb331c4ebd2a0e004ad799d9dbdbc94cbc79ae620995d59413a51aa9a75df63c83c790931b1b8382d87d1e497630fdf3736131fe2d473,MIT,pkg:npm/mongoose@7.6.4,https://mongoosejs.com,https://github.com/Automattic/mongoose/issues/new,git://github.com/Automattic/mongoose.git
library,bson@5.5.1,,bson,5.5.1,A bson parser for node.js and the browser,SHA-512,8b1d04c2e90dd84a42d12456223ffb079f80eae40c432e8a311108f6a42abe0a645767eb1fadd3d140d577549879d2fa74d0a60c1601dd0b578b821293d613fa,Apache-2.0,pkg:npm/bson@5.5.1,https://github.com/mongodb/js-bson#readme,https://jira.mongodb.org/projects/NODE/issues/,git+https://github.com/mongodb/js-bson.git
library,kareem@2.5.1,,kareem,2.5.1,Next-generation take on pre/post function hooks,SHA-512,ee31714559be8c3fab92ade46348990c97ec3b6fede0104f7846f6a8a9f6951ffd2a1ba4b18939871cdf45858c3d5f0fff1d9dd241c3df4e98c962f38e31feb8,Apache-2.0,pkg:npm/kareem@2.5.1,https://github.com/vkarpov15/kareem#readme,https://github.com/vkarpov15/kareem/issues,git://github.com/vkarpov15/kareem.git
library,mongodb@5.9.0,,mongodb,5.9.0,The official MongoDB driver for Node.js,SHA-512,83e1823073750a845403ec1bd4082fd132386134a25abe36079ba592201f2cb1e2b462b547e3e44807f72ebe6b3d9c22ff7174e0b89a6445b42b1ae8f458b64c,Apache-2.0,pkg:npm/mongodb@5.9.0,https://github.com/mongodb/node-mongodb-native,https://jira.mongodb.org/projects/NODE/issues/,git+ssh://git@github.com/mongodb/node-mongodb-native.git
library,@mongodb-js/saslprep@1.1.1,@mongodb-js,saslprep,1.1.1,SASLprep: Stringprep Profile for User Names and Passwords~ rfc4013,SHA-512,b7b7392b4df78e865932ca671e0fe058f13891a9dd81cd8ec44ef86983ad18a7e007d54fb9524f8b1d07e9f8669b67ab8f93c1276d66a9cc77e25a481ad502b1,MIT,pkg:npm/%40mongodb-js/saslprep@1.1.1,https://github.com/mongodb-js/devtools-shared/tree/main/packages/saslprep,https://jira.mongodb.org/projects/COMPASS/issues,git+https://github.com/mongodb-js/devtools-shared.git
library,sparse-bitfield@3.0.3,,sparse-bitfield,3.0.3,Bitfield that allocates a series of small buffers to support sparse bits without allocating a massive buffer,SHA-512,92fce18bbbea2937e48743d953ed83d8f225970db29aa24aba351cc8f31df58ef936fe273db189657361c6c81d41a6f606694372dd589df40282e12f1ebed5b1,MIT,pkg:npm/sparse-bitfield@3.0.3,https://github.com/mafintosh/sparse-bitfield,https://github.com/mafintosh/sparse-bitfield/issues,git+https://github.com/mafintosh/sparse-bitfield.git
library,memory-pager@1.5.0,,memory-pager,1.5.0,Access memory using small fixed sized buffers,SHA-512,652e01a78aff6687aaebe34b2693fed19ce6d2947cc21b463dfd5713128b24101ccc63274a2dc8b75e0e88d092b6342333a354d689234064b180464df1e0582a,MIT,pkg:npm/memory-pager@1.5.0,https://github.com/mafintosh/memory-pager,https://github.com/mafintosh/memory-pager/issues,git+https://github.com/mafintosh/memory-pager.git
library,mongodb-connection-string-url@2.6.0,,mongodb-connection-string-url,2.6.0,MongoDB connection strings~ based on the WhatWG URL API,SHA-512,5af4d9948f5a6f4418b53627b8c2e0a1b50b5a1a24463b42edd6fd2ed7157c9f87b27cabe5ea3a66d340b772f2db85d949c18c7a539c1ad9bb9529f4df7dad3d,Apache-2.0,pkg:npm/mongodb-connection-string-url@2.6.0,https://github.com/mongodb-js/mongodb-connection-string-url,https://github.com/mongodb-js/mongodb-connection-string-url/issues,git+https://github.com/mongodb-js/mongodb-connection-string-url.git
library,@types/whatwg-url@8.2.2,@types,whatwg-url,8.2.2,TypeScript definitions for whatwg-url,SHA-512,16d42ed74456827dc3f54e1a6b3770204db2ce98664c94440ea35d3831eb6eb66698ca88d2f321782ffa344fc9d58bde6a3f07f9e95af98c164e3ab93c69ae84,MIT,pkg:npm/%40types/whatwg-url@8.2.2#types/whatwg-url,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/whatwg-url,https://github.com/DefinitelyTyped/DefinitelyTyped/issues,git+https://github.com/DefinitelyTyped/DefinitelyTyped.git#types/whatwg-url
library,@types/webidl-conversions@7.0.3,@types,webidl-conversions,7.0.3,TypeScript definitions for webidl-conversions,SHA-512,0a2249bdc46d220cda7470985f0edda849cc3518e11999582b4e4c8fd3b292da95f2e553f1f0f6045381ed2d6ec011372a3d99fb85323e6170fc8c60c3f2c094,MIT,pkg:npm/%40types/webidl-conversions@7.0.3#types/webidl-conversions,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/webidl-conversions,https://github.com/DefinitelyTyped/DefinitelyTyped/issues,git+https://github.com/DefinitelyTyped/DefinitelyTyped.git#types/webidl-conversions
